id;Consent_000_RAW;Consent_001_RAW;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_004_RAW;Goodbye_001_RAW
89;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""VNP0XQ5Ya429RAxJcQHLNxJeHma3VSTMi7mdndKdvZMRrcnia2KzXZS5n0SAGuE3I0IsfS3dRGy5m7s8O5N""""}";dh9cmk7wguqc4kkvl3kn
87;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;xtqpzngdl9a4bx9hcea7
86;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""S1VEVTtMincRoLW""""}";kmoc5dsg1488yuax95ya
85;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;nmzoz0cr057ccp0lujof
84;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;f4qwa39gkpxtvvk0l5jm
83;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;83bvr56r201xrbgmc0k3
82;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;f4pjwu1o91sbfofd0ouw
81;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""WV75QB1JSHnps88HLKAYVZYtzwOuBsf3XxPsm2pebyO""""}";1w26ek0kmbrxe4y2jo68
80;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;96x6pn8rrn0gz2fr665w
79;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;gsr4j7314n6b6sad8q5g
78;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;2go2nknjrdybwvwosv3s
77;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""gzXxfIMAYVCdgdM66BE4oalL0o0CVKLX""""}";g382bo7k9tlm3mb29mkg
76;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj""""}";clvrul9m5s1mstj7p433
75;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;da2fjjsokwrrz7y37e1b
74;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj""""}";le0uznjx1yweja5vamfc
73;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""4U9NIyIkfCR8hqfP4v0wbvi""""}";xfey9452jah7byv9mlza
72;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;yprq21lphp7b6xkp3onx
71;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;mos05l4j5u4x6jnabulg
70;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;4ef4nc9tn96q9hmtm1sn
68;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Senior academic""""}";NA;zlykj3mx1s394uzyl13l
69;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""VexQzLBfy2aONzF""""}";4h5yf8h44xwedk0u97mp
67;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""lpwjC1yG6ViS0rE66fXNAbNUUsoAlkg5h7lQ0quUGlkRRUmI8216kawk8y1d1rcySLCZJSXyYtCO1wCr7yQypg""""}";f6l0omomh2wzg9w96cqf
66;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""jTzz2lfyYkYB1K6aklDjquuhPmZOCldKmvRkowbQDXEN7ToTC2Gx41MZCfAbhOHNh6giEQ4mkUHd""""}";ln5n4yok7sjgfsqfhk7w
65;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;453gx8mb89zu3q38s1sb
64;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""tDSsKDjPDHZkKibUpCYRDWB9rG56""""}";8n92brazjlqs83o68bpp
62;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;00ll2n8g1am8xdgugnen
63;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""HcZoA09u1s2xQ4rz1v""""}";6zkn7c8sq2gzl9ngc7w3
61;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;1fb78b5uqq4o9hu5j0uq
60;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""RM""""}";0g2s31ys111vx34g2lhj
59;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;eovopsqq1rdg1t2hn3f9
58;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""m4b0fdakMCVqPBJ9WvSE7U47uRVJjUNIR9t8J8AMFT""""}";cw2hscdqhm3lclezymb9
57;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;7sjl27m2kyyjjs5c0xxa
56;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;ylkshoaa77posda29d1p
55;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""rwjSqqZSszA0RMYhv00sPTRTUIbEicqByRYvoBOAwPxr""""}";3qt1aykzoa8pr5xgr8tg
54;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;zcxnvgc7667bv3c2yebc
53;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""gM48YowEmVekk35gcfO3rQ68zFraKaTIjvGzLo5""""}";hzhl7g9dr3l99ubnk03o
52;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;r3bjootv471hvrw5a1e7
51;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;0839xloqmb9a5nt745p7
50;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;43gyuef3lzdln71qp6l3
49;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""KDJwftKQ7l8lqm8ntvcHhDBSPKI""""}";g9b1ckjhy91px96s9m9m
48;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;8dbdh2j7a04fvjhs6fas
47;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""erMrAmA1sMvGBG7d3nQAdK9Eed5JfuHSLhgTOYzJTfD16FP9VokNwc9ElkX61a0rPTtkRivn7yKUQlgT""""}";w8abocl46h3tj181ezvk
46;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""OdLkiCK8V9sRemoVnZSkCeCEqURmVn0Sf1IRsR1IsoumNbBcpiS9TexEh0FBVL1qV3kp""""}";gofedo9gucplsj9yc37l
45;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""RvAdTZ7i9aLPjLxJ3d5ug6pjLXhVEwELYaHTSX23t2""""}";5mbg819brlz0t6s4u1mm
44;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data not what we expected"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""fNQqNuGCDutHQGVM7IAVNB6qA1ZEN9YHXyhUTFWzxQFzBk3BddfPNQ3IyBodMHi59tz""""}";622ayft9h6824sgfhtzp
43;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""A2bG4WnrtBLw6KFD7Wdktkf42aOUtHwY60""""}";bmk2wpp6b8bpans5qq8m
42;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""2z5owcVaN4pdN9vwsxfm3HDhfR4D0oPNmwQuCfhjmrqwXcgYWkEf8m7HfUTTvcWqzIj""""}";qzhy0tnh2hh7oj6qb39x
41;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""14gj1Ch481enYU3wfaeXRUdcZQPgatLoo3pSsbq9D""""}";majpp8yt7zd0lwt2h3vs
40;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;jx4fv9ddl1c14qr776nq
39;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""L129d45HQGlUhOu7NO6c44gJyl6N3xdxmmj6B1YdNVIzpTZhnJhpI2Kin4t25Qb25iwhDo""""}";l7z2e6fqtzq15ch8tkwv
38;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""ghH5Rt2n2GrLchBSfJQQUXuaHJLZwQQ0ikNJfUNAJxkhkVc6fsPT2OzOwVOBwJRRIod74bDGByewQxx""""}";kdy04a5qkmbh5oku4h50
37;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;z8va779hxbbtextf34gm
36;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;3qqsk30vvovykeu2sz2q
35;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;lk3esk4zx1c2tu4or5pa
34;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;bd0ae7j9flsbhnwp4ool
33;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;8byhmqgk39prrpzs5qs9
31;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;pnoc8k3wy71wyvaed6ar
32;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""gCMewgsu9xUV73x3m2x3ghPhgj0357c7NkC2rI2DehRuqpkMrrOa2EZjCphvgOjtt0N3gdyM3fklFq2sK1mvZeQ41DPSLz""""}";2djwugntaz9f18wurx6q
30;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;b3ysbopv5q1y0581nl7j
29;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;0qm46red73ontxa7fpcy
28;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;6nnv4njwfquofde9je8w
27;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""Gb2IG6WpFR7fz1eCTSIqTn8ssAw9fi6Y4XtZbCYoDHqlyMyOzRPljWrvspNc08dpJDGQ12SvO6B2UR1dYC0igEdsnpwNUwKxFiMI""""}";awmhzc1k7duoq5fjvmjy
26;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;04l8pnoy1p67zax4c0w0
