id;Consent_000_RAW;Consent_001_RAW;Consent_000_DIR;Consent_001_DIR;Consent_RAW_NA;Consent_DIR_NA;Consent_DIRt;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_004_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_000_DIR;ExperimentsIssues_001_DIR;ExperimentsIssues_IssuesExperiments_DIRd;ExperimentsIssues_003_DIR;ExperimentsIssues_005_DIR;ExperimentsIssues_RAW_NA;ExperimentsIssues_DIR_NA;ExperimentsIssues_FrequencyIssues_DIRd;ExperimentsIssues_WhoIsGod_DIRd;ExperimentsIssues_Experience_DIRd;Goodbye_001_RAW;Goodbye_001_DIR;Goodbye_RAW_NA;Goodbye_DIR_NA;Goodbye_DIRt
19;;;NA;NA;0;2;0;;Sometimes;"Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other";NA;Z8qxtWofgjiI3nq5z67pHiqVNFTTdZkyon;Senior academic;;Sometimes;"Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other; Z8qxtWofgjiI3nq5z67pHiqVNFTTdZkyon";NA;4;1;1;Sometimes;NA;4;90bpelw8fr2enfzplr8g;90bpelw8fr2enfzplr8g;0;0;DONE
190;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;kA04tvNQYSqFDmj8cuYZh0Drytm50o5B9T5QUfhCtRGvul54DL9oURGAZRZ6bSswmRdyIv5;Senior academic;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; kA04tvNQYSqFDmj8cuYZh0Drytm50o5B9T5QUfhCtRGvul54DL9oURGAZRZ6bSswmRdyIv5";NA;4;1;1;Sometimes;NA;4;hfbtgfpkrdc3aqqhvj9t;hfbtgfpkrdc3aqqhvj9t;0;0;DONE
191;;;NA;NA;0;2;0;;Sometimes;"Errors in the coding of items; Data not what we expected; Match between hypotheses and data not clear; My friends do not have errors in their protocols";NA;NA;Senior academic;;Sometimes;"Errors in the coding of items; Data not what we expected; Match between hypotheses and data not clear; My friends do not have errors in their protocols; NA";NA;4;2;2;Sometimes;NA;4;1ewxs5ofnh6hed26jtx8;1ewxs5ofnh6hed26jtx8;0;0;DONE
192;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Match between hypotheses and data not clear";NA;NA;Senior academic;;Sometimes;"Spelling errors; Important content errors; Match between hypotheses and data not clear; NA";NA;4;2;2;Sometimes;NA;4;8qbs3e4p93f6k0hwebz0;8qbs3e4p93f6k0hwebz0;0;0;DONE
193;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other";NA;9svmvoDAedoa2ZGCE9BO8qqjXszWFKwFAbqYoQlLSzoaxBBz6K63FyZ8341DO0;Student (Master, PhD,...);;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other; 9svmvoDAedoa2ZGCE9BO8qqjXszWFKwFAbqYoQlLSzoaxBBz6K63FyZ8341DO0";NA;1;1;1;Sometimes;NA;1;ajnv9znb11ovhkan6wlm;ajnv9znb11ovhkan6wlm;0;0;DONE
194;;;NA;NA;0;2;0;;Always;"Errors in the coding of items; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Other";NA;ruPSIbXtBmvxz0BuJxpjrnI9jpbqzObkxfXKq04Rfh;Postdoc or non-ternure track Academic;;Always;"Errors in the coding of items; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Other; ruPSIbXtBmvxz0BuJxpjrnI9jpbqzObkxfXKq04Rfh";NA;2;1;1;Always;NA;2;j2hjq3wqvut8x2qm0hmr;j2hjq3wqvut8x2qm0hmr;0;0;DONE
195;;;NA;NA;0;2;0;;Always;"Errors in participants balancing to conditions; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols";NA;NA;Student (Master, PhD,...);;Always;"Errors in participants balancing to conditions; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; NA";NA;1;2;2;Always;NA;1;4hojljzgwwskoxzjymqx;4hojljzgwwskoxzjymqx;0;0;DONE
196;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors so bad that my friend had to start over; Other";NA;3iPXsR2d9P67ED1EGtKjaDtTT8qdtsL7xJw7UlaE65s93tI4PvQG7J5bI3cyT;Early Career Academic;;Rarely;"Spelling errors; Important content errors; Errors so bad that my friend had to start over; Other; 3iPXsR2d9P67ED1EGtKjaDtTT8qdtsL7xJw7UlaE65s93tI4PvQG7J5bI3cyT";NA;3;1;1;Rarely;NA;3;o2eszd27mdvj0s5coed8;o2eszd27mdvj0s5coed8;0;0;DONE
197;;;NA;NA;0;2;0;;Always;My friends do not have errors in their protocols;NA;NA;Postdoc or non-ternure track Academic;;Always;"My friends do not have errors in their protocols; NA";NA;2;2;2;Always;NA;2;e1lu6ff0lft741k5srxc;e1lu6ff0lft741k5srxc;0;0;DONE
198;;;NA;NA;0;2;0;;Rarely;"Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Other";NA;qC1jq7GW1yAsZBMA8r1ybbYVXQDIyQw9GS;Postdoc or non-ternure track Academic;;Rarely;"Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Other; qC1jq7GW1yAsZBMA8r1ybbYVXQDIyQw9GS";NA;2;1;1;Rarely;NA;2;cnr2x2vem5p1faqr4zzl;cnr2x2vem5p1faqr4zzl;0;0;DONE
199;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Senior academic;;Never;"NA; NA";My research assistant;4;2;2;Never;My research assistant;4;qwsahxhv8mlrnw6qyqy2;qwsahxhv8mlrnw6qyqy2;0;0;DONE
2;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other";NA;hWfvHlnFbMffJuC2V8;Senior academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other; hWfvHlnFbMffJuC2V8";NA;4;1;1;Often;NA;4;7c7heboh7c5ogvn3czze;7c7heboh7c5ogvn3czze;0;0;DONE
20;;;NA;NA;0;2;0;;Always;"Important content errors; Other";NA;HpdWj8ehSivFSwy7TYu8zw5VOuRpjoOg0p0CubNR2yQxtdycKLOm2kfAGVfylZqBGpgE28DTCi0NV0a9MemYE55If0CvvjKVkccD;Early Career Academic;;Always;"Important content errors; Other; HpdWj8ehSivFSwy7TYu8zw5VOuRpjoOg0p0CubNR2yQxtdycKLOm2kfAGVfylZqBGpgE28DTCi0NV0a9MemYE55If0CvvjKVkccD";NA;3;1;1;Always;NA;3;9lvrgvpf5k8mwfd7y6ww;9lvrgvpf5k8mwfd7y6ww;0;0;DONE
200;;;NA;NA;0;2;0;;Rarely;"Data not what we expected; Data preparation was harder than it could have been; Other";NA;0uxLQZ8O46hw3f37DqF5VFxjTQu7g1XVwhOEnlrljFkvd4v0TesL2NIucC7kvPxSBQ6eAk3XGQ0pVZ;Student (Master, PhD,...);;Rarely;"Data not what we expected; Data preparation was harder than it could have been; Other; 0uxLQZ8O46hw3f37DqF5VFxjTQu7g1XVwhOEnlrljFkvd4v0TesL2NIucC7kvPxSBQ6eAk3XGQ0pVZ";NA;1;1;1;Rarely;NA;1;14ef3ok2y8lwy76tq3dq;14ef3ok2y8lwy76tq3dq;0;0;DONE
21;;;NA;NA;0;2;0;;Sometimes;"Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper";NA;NA;Senior academic;;Sometimes;"Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; NA";NA;4;2;2;Sometimes;NA;4;fhhplwhjx0yqkwm62ea6;fhhplwhjx0yqkwm62ea6;0;0;DONE
22;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Early Career Academic;;Never;"NA; NA";Me;3;2;2;Never;Me;3;swaxtfrwz949z894asqr;swaxtfrwz949z894asqr;0;0;DONE
23;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Early Career Academic;;Never;"NA; NA";My research assistant;3;2;2;Never;My research assistant;3;5l86flmq9dkdwsax1vjh;5l86flmq9dkdwsax1vjh;0;0;DONE
24;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";Me;2;2;2;Never;Me;2;nppgs2pwj76ffn1c2g10;nppgs2pwj76ffn1c2g10;0;0;DONE
25;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;loZgOTXv8hAbVtO14TBYV8gN22XnkMSCtREyTg3MbwMCfxNrBl320b11;Student (Master, PhD,...);;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; loZgOTXv8hAbVtO14TBYV8gN22XnkMSCtREyTg3MbwMCfxNrBl320b11";NA;1;1;1;Rarely;NA;1;0m2mekqpkt8bru05cfhy;0m2mekqpkt8bru05cfhy;0;0;DONE
26;;;NA;NA;0;2;0;;Sometimes;Errors in participants balancing to conditions;NA;NA;Postdoc or non-ternure track Academic;;Sometimes;"Errors in participants balancing to conditions; NA";NA;2;2;2;Sometimes;NA;2;04l8pnoy1p67zax4c0w0;04l8pnoy1p67zax4c0w0;0;0;DONE
27;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;Gb2IG6WpFR7fz1eCTSIqTn8ssAw9fi6Y4XtZbCYoDHqlyMyOzRPljWrvspNc08dpJDGQ12SvO6B2UR1dYC0igEdsnpwNUwKxFiMI;Early Career Academic;;Sometimes;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; Gb2IG6WpFR7fz1eCTSIqTn8ssAw9fi6Y4XtZbCYoDHqlyMyOzRPljWrvspNc08dpJDGQ12SvO6B2UR1dYC0igEdsnpwNUwKxFiMI";NA;3;1;1;Sometimes;NA;3;awmhzc1k7duoq5fjvmjy;awmhzc1k7duoq5fjvmjy;0;0;DONE
28;;;NA;NA;0;2;0;;Always;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols";NA;NA;Early Career Academic;;Always;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; NA";NA;3;2;2;Always;NA;3;6nnv4njwfquofde9je8w;6nnv4njwfquofde9je8w;0;0;DONE
29;;;NA;NA;0;2;0;;Always;"Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols";NA;NA;Early Career Academic;;Always;"Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; NA";NA;3;2;2;Always;NA;3;0qm46red73ontxa7fpcy;0qm46red73ontxa7fpcy;0;0;DONE
2pqked5vawp4soxrdwx9;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;NA;;Never;"NA; NA";My research assistant;NA;3;3;Never;My research assistant;NA;um3zyv5lxwpt74dqpllp;um3zyv5lxwpt74dqpllp;0;0;DONE
3;;;NA;NA;0;2;0;;Sometimes;"Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over";NA;NA;Student (Master, PhD,...);;Sometimes;"Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; NA";NA;1;2;2;Sometimes;NA;1;c6829u396lk36zsl11q3;c6829u396lk36zsl11q3;0;0;DONE
30;;;NA;NA;0;2;0;;Often;"Important content errors; Errors in the coding of items; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper";NA;NA;Postdoc or non-ternure track Academic;;Often;"Important content errors; Errors in the coding of items; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; NA";NA;2;2;2;Often;NA;2;b3ysbopv5q1y0581nl7j;b3ysbopv5q1y0581nl7j;0;0;DONE
31;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper";NA;NA;Senior academic;;Sometimes;"Spelling errors; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; NA";NA;4;2;2;Sometimes;NA;4;pnoc8k3wy71wyvaed6ar;pnoc8k3wy71wyvaed6ar;0;0;DONE
32;;;NA;NA;0;2;0;;Rarely;"Errors in the coding of items; Other";NA;gCMewgsu9xUV73x3m2x3ghPhgj0357c7NkC2rI2DehRuqpkMrrOa2EZjCphvgOjtt0N3gdyM3fklFq2sK1mvZeQ41DPSLz;Senior academic;;Rarely;"Errors in the coding of items; Other; gCMewgsu9xUV73x3m2x3ghPhgj0357c7NkC2rI2DehRuqpkMrrOa2EZjCphvgOjtt0N3gdyM3fklFq2sK1mvZeQ41DPSLz";NA;4;1;1;Rarely;NA;4;2djwugntaz9f18wurx6q;2djwugntaz9f18wurx6q;0;0;DONE
33;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";My research assistant;2;2;2;Never;My research assistant;2;8byhmqgk39prrpzs5qs9;8byhmqgk39prrpzs5qs9;0;0;DONE
34;;;NA;NA;0;2;0;;Often;"Errors in the coding of items; Data preparation was harder than it could have been";NA;NA;Senior academic;;Often;"Errors in the coding of items; Data preparation was harder than it could have been; NA";NA;4;2;2;Often;NA;4;bd0ae7j9flsbhnwp4ool;bd0ae7j9flsbhnwp4ool;0;0;DONE
35;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected";NA;NA;Student (Master, PhD,...);;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; NA";NA;1;2;2;Rarely;NA;1;lk3esk4zx1c2tu4or5pa;lk3esk4zx1c2tu4or5pa;0;0;DONE
36;;;NA;NA;0;2;0;;Sometimes;"Errors in the coding of items; Data preparation was harder than it could have been; My friends do not have errors in their protocols";NA;NA;Student (Master, PhD,...);;Sometimes;"Errors in the coding of items; Data preparation was harder than it could have been; My friends do not have errors in their protocols; NA";NA;1;2;2;Sometimes;NA;1;3qqsk30vvovykeu2sz2q;3qqsk30vvovykeu2sz2q;0;0;DONE
37;;;NA;NA;0;2;0;;Rarely;Errors in participants balancing to conditions;NA;NA;Student (Master, PhD,...);;Rarely;"Errors in participants balancing to conditions; NA";NA;1;2;2;Rarely;NA;1;z8va779hxbbtextf34gm;z8va779hxbbtextf34gm;0;0;DONE
38;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;ghH5Rt2n2GrLchBSfJQQUXuaHJLZwQQ0ikNJfUNAJxkhkVc6fsPT2OzOwVOBwJRRIod74bDGByewQxx;Postdoc or non-ternure track Academic;;Sometimes;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; ghH5Rt2n2GrLchBSfJQQUXuaHJLZwQQ0ikNJfUNAJxkhkVc6fsPT2OzOwVOBwJRRIod74bDGByewQxx";NA;2;1;1;Sometimes;NA;2;kdy04a5qkmbh5oku4h50;kdy04a5qkmbh5oku4h50;0;0;DONE
39;;;NA;NA;0;2;0;;Always;"Spelling errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;L129d45HQGlUhOu7NO6c44gJyl6N3xdxmmj6B1YdNVIzpTZhnJhpI2Kin4t25Qb25iwhDo;Postdoc or non-ternure track Academic;;Always;"Spelling errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; L129d45HQGlUhOu7NO6c44gJyl6N3xdxmmj6B1YdNVIzpTZhnJhpI2Kin4t25Qb25iwhDo";NA;2;1;1;Always;NA;2;l7z2e6fqtzq15ch8tkwv;l7z2e6fqtzq15ch8tkwv;0;0;DONE
4;;;NA;NA;0;2;0;;Often;"Important content errors; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper";NA;NA;Senior academic;;Often;"Important content errors; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; NA";NA;4;2;2;Often;NA;4;gb8m0sn6rpnt4wcrqdla;gb8m0sn6rpnt4wcrqdla;0;0;DONE
40;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";My research assistant;2;2;2;Never;My research assistant;2;jx4fv9ddl1c14qr776nq;jx4fv9ddl1c14qr776nq;0;0;DONE
41;;;NA;NA;0;2;0;;Always;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;14gj1Ch481enYU3wfaeXRUdcZQPgatLoo3pSsbq9D;Early Career Academic;;Always;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; 14gj1Ch481enYU3wfaeXRUdcZQPgatLoo3pSsbq9D";NA;3;1;1;Always;NA;3;majpp8yt7zd0lwt2h3vs;majpp8yt7zd0lwt2h3vs;0;0;DONE
42;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;2z5owcVaN4pdN9vwsxfm3HDhfR4D0oPNmwQuCfhjmrqwXcgYWkEf8m7HfUTTvcWqzIj;Early Career Academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; 2z5owcVaN4pdN9vwsxfm3HDhfR4D0oPNmwQuCfhjmrqwXcgYWkEf8m7HfUTTvcWqzIj";NA;3;1;1;Often;NA;3;qzhy0tnh2hh7oj6qb39x;qzhy0tnh2hh7oj6qb39x;0;0;DONE
43;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;A2bG4WnrtBLw6KFD7Wdktkf42aOUtHwY60;Early Career Academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; A2bG4WnrtBLw6KFD7Wdktkf42aOUtHwY60";NA;3;1;1;Often;NA;3;bmk2wpp6b8bpans5qq8m;bmk2wpp6b8bpans5qq8m;0;0;DONE
44;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Data not what we expected; My friends do not have errors in their protocols; Other";NA;fNQqNuGCDutHQGVM7IAVNB6qA1ZEN9YHXyhUTFWzxQFzBk3BddfPNQ3IyBodMHi59tz;Student (Master, PhD,...);;Sometimes;"Spelling errors; Data not what we expected; My friends do not have errors in their protocols; Other; fNQqNuGCDutHQGVM7IAVNB6qA1ZEN9YHXyhUTFWzxQFzBk3BddfPNQ3IyBodMHi59tz";NA;1;1;1;Sometimes;NA;1;622ayft9h6824sgfhtzp;622ayft9h6824sgfhtzp;0;0;DONE
45;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other";NA;RvAdTZ7i9aLPjLxJ3d5ug6pjLXhVEwELYaHTSX23t2;Student (Master, PhD,...);;Often;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other; RvAdTZ7i9aLPjLxJ3d5ug6pjLXhVEwELYaHTSX23t2";NA;1;1;1;Often;NA;1;5mbg819brlz0t6s4u1mm;5mbg819brlz0t6s4u1mm;0;0;DONE
46;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Data preparation was harder than it could have been; My friends do not have errors in their protocols; Other";NA;OdLkiCK8V9sRemoVnZSkCeCEqURmVn0Sf1IRsR1IsoumNbBcpiS9TexEh0FBVL1qV3kp;Postdoc or non-ternure track Academic;;Sometimes;"Spelling errors; Data preparation was harder than it could have been; My friends do not have errors in their protocols; Other; OdLkiCK8V9sRemoVnZSkCeCEqURmVn0Sf1IRsR1IsoumNbBcpiS9TexEh0FBVL1qV3kp";NA;2;1;1;Sometimes;NA;2;gofedo9gucplsj9yc37l;gofedo9gucplsj9yc37l;0;0;DONE
47;;;NA;NA;0;2;0;;Often;"Spelling errors; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Other";NA;erMrAmA1sMvGBG7d3nQAdK9Eed5JfuHSLhgTOYzJTfD16FP9VokNwc9ElkX61a0rPTtkRivn7yKUQlgT;Senior academic;;Often;"Spelling errors; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Other; erMrAmA1sMvGBG7d3nQAdK9Eed5JfuHSLhgTOYzJTfD16FP9VokNwc9ElkX61a0rPTtkRivn7yKUQlgT";NA;4;1;1;Often;NA;4;w8abocl46h3tj181ezvk;w8abocl46h3tj181ezvk;0;0;DONE
48;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";Me;2;2;2;Never;Me;2;8dbdh2j7a04fvjhs6fas;8dbdh2j7a04fvjhs6fas;0;0;DONE
49;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;KDJwftKQ7l8lqm8ntvcHhDBSPKI;Early Career Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; KDJwftKQ7l8lqm8ntvcHhDBSPKI";NA;3;1;1;Rarely;NA;3;g9b1ckjhy91px96s9m9m;g9b1ckjhy91px96s9m9m;0;0;DONE
5;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;KDO408BcqVjsmy5a26xVPw6Y7EQ8T3F8TUbcNH37oXsT90d6q9Zdr;Senior academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; KDO408BcqVjsmy5a26xVPw6Y7EQ8T3F8TUbcNH37oXsT90d6q9Zdr";NA;4;1;1;Rarely;NA;4;ocdat6voxerl2v38fy4x;ocdat6voxerl2v38fy4x;0;0;DONE
50;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Student (Master, PhD,...);;Never;"NA; NA";My research assistant;1;2;2;Never;My research assistant;1;43gyuef3lzdln71qp6l3;43gyuef3lzdln71qp6l3;0;0;DONE
51;;;NA;NA;0;2;0;;Sometimes;Match between hypotheses and data not clear;NA;NA;Early Career Academic;;Sometimes;"Match between hypotheses and data not clear; NA";NA;3;2;2;Sometimes;NA;3;0839xloqmb9a5nt745p7;0839xloqmb9a5nt745p7;0;0;DONE
52;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";Me;2;2;2;Never;Me;2;r3bjootv471hvrw5a1e7;r3bjootv471hvrw5a1e7;0;0;DONE
53;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other";NA;gM48YowEmVekk35gcfO3rQ68zFraKaTIjvGzLo5;Student (Master, PhD,...);;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other; gM48YowEmVekk35gcfO3rQ68zFraKaTIjvGzLo5";NA;1;1;1;Rarely;NA;1;hzhl7g9dr3l99ubnk03o;hzhl7g9dr3l99ubnk03o;0;0;DONE
54;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Student (Master, PhD,...);;Never;"NA; NA";My research assistant;1;2;2;Never;My research assistant;1;zcxnvgc7667bv3c2yebc;zcxnvgc7667bv3c2yebc;0;0;DONE
