filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus,button_pressed,response,question_order,input
38_Consent_original_2023-11-03T135001_66.csv,38,Consent,original,2023-11-03T135001,66,NA,Consent,instructions,1,475,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":471}]",471,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135001_66.csv
38_Consent_original_2023-11-03T135001_66.csv,38,Consent,original,2023-11-03T135001,66,NA,Consent,html-button-response,2,1065,0.0-3.0,,588.7000000001863,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135001_66.csv
38_Consent_original_2023-11-03T135021_65.csv,38,Consent,original,2023-11-03T135021,65,NA,Consent,instructions,1,377,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":374}]",374,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135021_65.csv
38_Consent_original_2023-11-03T135021_65.csv,38,Consent,original,2023-11-03T135021,65,NA,Consent,html-button-response,2,927,0.0-3.0,,548.3000000007451,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135021_65.csv
38_Consent_original_2023-11-03T135022_64.csv,38,Consent,original,2023-11-03T135022,64,NA,Consent,instructions,1,416,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":412}]",412,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135022_64.csv
38_Consent_original_2023-11-03T135022_64.csv,38,Consent,original,2023-11-03T135022,64,NA,Consent,html-button-response,2,959,0.0-3.0,,541.2999999998137,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135022_64.csv
38_Consent_original_2023-11-03T135023_62.csv,38,Consent,original,2023-11-03T135023,62,NA,Consent,instructions,1,457,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":453}]",453,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135023_62.csv
38_Consent_original_2023-11-03T135023_62.csv,38,Consent,original,2023-11-03T135023,62,NA,Consent,html-button-response,2,1044,0.0-3.0,,585.5,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135023_62.csv
38_Consent_original_2023-11-03T135023_63.csv,38,Consent,original,2023-11-03T135023,63,NA,Consent,instructions,1,422,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":417}]",417,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135023_63.csv
38_Consent_original_2023-11-03T135023_63.csv,38,Consent,original,2023-11-03T135023,63,NA,Consent,html-button-response,2,1030,0.0-3.0,,607,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135023_63.csv
38_Consent_original_2023-11-03T135041_61.csv,38,Consent,original,2023-11-03T135041,61,NA,Consent,instructions,1,340,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":336}]",336,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135041_61.csv
38_Consent_original_2023-11-03T135041_61.csv,38,Consent,original,2023-11-03T135041,61,NA,Consent,html-button-response,2,802,0.0-3.0,,461,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135041_61.csv
38_Consent_original_2023-11-03T135042_60.csv,38,Consent,original,2023-11-03T135042,60,NA,Consent,instructions,1,399,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":396}]",396,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135042_60.csv
38_Consent_original_2023-11-03T135042_60.csv,38,Consent,original,2023-11-03T135042,60,NA,Consent,html-button-response,2,1109,0.0-3.0,,708.7999999998137,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135042_60.csv
38_Consent_original_2023-11-03T135044_59.csv,38,Consent,original,2023-11-03T135044,59,NA,Consent,instructions,1,367,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":363}]",363,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135044_59.csv
38_Consent_original_2023-11-03T135044_59.csv,38,Consent,original,2023-11-03T135044,59,NA,Consent,html-button-response,2,1031,0.0-3.0,,662.2000000001863,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135044_59.csv
38_Consent_original_2023-11-03T135102_58.csv,38,Consent,original,2023-11-03T135102,58,NA,Consent,instructions,1,301,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":299}]",299,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135102_58.csv
38_Consent_original_2023-11-03T135102_58.csv,38,Consent,original,2023-11-03T135102,58,NA,Consent,html-button-response,2,719,0.0-3.0,,417.40000000037253,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135102_58.csv
38_Consent_original_2023-11-03T135120_57.csv,38,Consent,original,2023-11-03T135120,57,NA,Consent,instructions,1,302,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":300}]",300,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135120_57.csv
38_Consent_original_2023-11-03T135120_57.csv,38,Consent,original,2023-11-03T135120,57,NA,Consent,html-button-response,2,726,0.0-3.0,,421.90000000037253,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135120_57.csv
38_Consent_original_2023-11-03T135121_56.csv,38,Consent,original,2023-11-03T135121,56,NA,Consent,instructions,1,303,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":300}]",300,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135121_56.csv
38_Consent_original_2023-11-03T135121_56.csv,38,Consent,original,2023-11-03T135121,56,NA,Consent,html-button-response,2,811,0.0-3.0,,506.8999999994412,Consent_001,"
        <div title=""""logo""""><p style=""""margin-bottom: 0.2in; line-height: 100%""""><img src=""""controllers/media/logo.png"""" name=""""UAI"""" align=""""bottom"""" width=""""158"""" height=""""59"""" border=""""0""""/></p></div>
        <div>
        <h3 class=""""western"""" align=""""center"""">Informed Consent</h3><br/>
        <b>Name of the project: </b>Experiment errors <br/>
        <b>Principal Researcher: </b>Gorka Navarrete, Centro de Neurociencia Social y Cognitiva (CSCN).<br/>
        <b>Goal: </b>To create a live example of how a jsPsychR survey and it's data preparation works.<br/><br/>
        <b>Procedure: </b>You will have to answer 2 or 3 questions about errors found in research protocols.<br/><br/>
        <b>Associated risks: </b>There are no risks associated with this study. Although by responding, you reveal private information, it will be used only for research purposes, protecting your privacy and confidentiality, since only grouped data will be analyzed and not individual data.<br/><br/>
         <b>Benefits: </b>There may be no immediate benefits to you as a result of participating in this study. However, the results will improve our understanding of what types of errors are more common in our research.<br/><br/>
        <b>Confidentiality: </b>By selecting """"I agree to participate"""", you give permission to the research team to analyze your data. However, all information produced in this research is confidential, and therefore will only be used for research purposes. We will not keep your name in our database, nor will there be any way to later associate the information you give us with your identity. The information we will use, both in reports and in articles derived from the study, will consist only of grouped data (for example, averages). Confidential information will be stored with a password and privately only on the computer of the responsible researcher. If you want more information or know the results of this study, you can contact the person responsible for the project (Gorka Navarrete, email: <a href=""""mailto:gorkang@gmail.com"""">gorkang@gmail.com</a>)<br/><br/>
        <b>Voluntariness: </b>Participation in this study is voluntary. You can withdraw whenever you wish without any negative consequences for this. Your withdrawal does not mean that you cannot participate in another of our studies in the future. If you have a claim or feel that your rights were violated by any of the people carrying out this study, you can contact the University Ethics Committee Universidad Adolfo Ibáñez, whose president is Paola Cañon in the phone number (562) 2331-1277, o the email: <a href=""""mailto:paola.canon.g@uai.cl"""">paola.canon.g@uai.cl</a>. <br/><br/>
        <em>When selecting “I agree to participate” you declare that you are willing to voluntarily participate in this research: </em>
        <BR><BR>
        </div>",0,NA,NA,38_Consent_original_2023-11-03T135121_56.csv
38_Consent_original_2023-11-03T135134_55.csv,38,Consent,original,2023-11-03T135134,55,NA,Consent,instructions,1,381,0.0-2.0,"[{""""page_index"""":0,""""viewing_time"""":377}]",378,Consent_000,,,NA,NA,38_Consent_original_2023-11-03T135134_55.csv
